USER_ID,age,ind_nuevo,antiguedad,renta,segmento
1144592,22,0,24,120430.88999999998,03 - UNIVERSITARIO
1144641,22,0,24,92204.43,03 - UNIVERSITARIO
1144643,26,0,24,70604.19,03 - UNIVERSITARIO
1144677,22,0,24,168457.34999999998,03 - UNIVERSITARIO
1144678,26,0,24,161563.44,03 - UNIVERSITARIO
1144724,22,0,24,88989.56999999998,03 - UNIVERSITARIO
1144820,22,0,24,114871.41,03 - UNIVERSITARIO
1144843,22,0,24,2111573.64,03 - UNIVERSITARIO
1144878,22,0,24,162238.77,03 - UNIVERSITARIO
1144906,22,0,24,129436.13999999998,03 - UNIVERSITARIO
1144907,23,0,24,62268.60000000001,03 - UNIVERSITARIO
1144924,22,0,24,129436.13999999998,03 - UNIVERSITARIO
1144928,22,0,24,110806.98,03 - UNIVERSITARIO
1144932,21,0,24,120413.63999999998,03 - UNIVERSITARIO
1145006,40,0,24,201150.3,02 - PARTICULARES
1145016,31,0,24,87283.41,03 - UNIVERSITARIO
1145047,33,0,24,40517.46,02 - PARTICULARES
1145067,44,0,24,142932.72,02 - PARTICULARES
1145106,22,0,24,116989.32,03 - UNIVERSITARIO
1145107,33,0,24,375141.51,03 - UNIVERSITARIO
1145112,22,0,24,120413.63999999998,03 - UNIVERSITARIO
1145243,37,0,24,103115.1,02 - PARTICULARES
1145250,22,0,24,129436.13999999998,03 - UNIVERSITARIO
1145251,24,0,24,81354.69,03 - UNIVERSITARIO
1145270,28,0,24,117187.13999999998,03 - UNIVERSITARIO
1145336,22,0,24,77157.66,03 - UNIVERSITARIO
1145441,22,0,24,67725.48,03 - UNIVERSITARIO
1145445,29,0,24,43849.29,03 - UNIVERSITARIO
1145490,24,0,24,168266.94,03 - UNIVERSITARIO
1145525,24,0,24,86461.65,03 - UNIVERSITARIO
1145616,22,0,24,99832.35,03 - UNIVERSITARIO
1145635,22,0,24,65774.81999999999,03 - UNIVERSITARIO
1145637,21,0,24,250157.82,03 - UNIVERSITARIO
1145671,22,0,24,91479.27,03 - UNIVERSITARIO
1145696,22,0,24,99832.35,03 - UNIVERSITARIO
1145718,25,0,24,59016.15,03 - UNIVERSITARIO
1145753,22,0,24,60040.62,03 - UNIVERSITARIO
1145779,22,0,24,51207.75,03 - UNIVERSITARIO
1145788,25,0,24,73993.35,03 - UNIVERSITARIO
1145850,22,0,24,58578.9,03 - UNIVERSITARIO
1145873,22,0,24,92858.16,03 - UNIVERSITARIO
1145896,22,0,24,81586.53,03 - UNIVERSITARIO
1145913,22,0,24,41619.12,03 - UNIVERSITARIO
1145980,21,0,24,36486.75,03 - UNIVERSITARIO
1146101,22,0,24,202527.09,03 - UNIVERSITARIO
1146275,21,0,24,177751.8,03 - UNIVERSITARIO
1146282,23,0,24,86426.85,03 - UNIVERSITARIO
1146339,21,0,24,172472.52,03 - UNIVERSITARIO
1146350,21,0,24,129436.13999999998,03 - UNIVERSITARIO
1146442,22,0,24,108996.45,03 - UNIVERSITARIO
1146444,22,0,24,93860.58,03 - UNIVERSITARIO
1146453,22,0,24,129436.13999999998,03 - UNIVERSITARIO
1146501,22,0,24,65774.81999999999,03 - UNIVERSITARIO
1146502,27,0,24,80068.83,03 - UNIVERSITARIO
1146576,22,0,24,148862.91,03 - UNIVERSITARIO
1146608,31,0,24,26904.93,03 - UNIVERSITARIO
1146670,38,0,24,67450.41,02 - PARTICULARES
1146709,25,0,24,65774.81999999999,03 - UNIVERSITARIO
1146779,29,0,24,58029.81,03 - UNIVERSITARIO
1146797,29,0,24,178252.26,03 - UNIVERSITARIO
1146803,22,0,24,138890.40000000002,03 - UNIVERSITARIO
1146824,23,0,24,75619.47,03 - UNIVERSITARIO
1146833,22,0,24,101727.63,03 - UNIVERSITARIO
1146862,21,0,24,66775.02,03 - UNIVERSITARIO
1146972,22,0,24,33896.97,03 - UNIVERSITARIO
1146990,28,0,24,58019.31,03 - UNIVERSITARIO
1147050,22,0,24,129032.43,03 - UNIVERSITARIO
1147061,22,0,24,151859.13,03 - UNIVERSITARIO
1147121,22,0,24,97498.71,03 - UNIVERSITARIO
1147143,27,0,24,99832.35,03 - UNIVERSITARIO
1147164,29,0,24,30443.16,03 - UNIVERSITARIO
1147165,22,0,24,115114.08,03 - UNIVERSITARIO
1147191,22,0,24,85383.15,03 - UNIVERSITARIO
1147302,24,0,24,60622.17,03 - UNIVERSITARIO
1147335,22,0,24,139226.94,03 - UNIVERSITARIO
1147383,22,0,24,27018.75,03 - UNIVERSITARIO
1147424,27,0,24,81429.93000000001,03 - UNIVERSITARIO
1147469,22,0,24,213145.47000000003,03 - UNIVERSITARIO
1147483,22,0,24,86552.19,03 - UNIVERSITARIO
1147496,22,0,24,144242.84999999998,03 - UNIVERSITARIO
1147508,22,0,24,124053.3,03 - UNIVERSITARIO
1147513,26,0,24,94940.88,03 - UNIVERSITARIO
1147526,22,0,24,126633.72,03 - UNIVERSITARIO
1147568,25,0,24,51076.5,03 - UNIVERSITARIO
1147597,22,0,24,25384.53,03 - UNIVERSITARIO
1147648,26,0,24,105725.16,03 - UNIVERSITARIO
1147666,28,0,24,92205.3,03 - UNIVERSITARIO
1147733,26,0,24,167223.03,03 - UNIVERSITARIO
1147860,22,0,24,18545.22,03 - UNIVERSITARIO
1147905,22,0,24,129436.13999999998,03 - UNIVERSITARIO
1147967,24,0,24,188853.84,03 - UNIVERSITARIO
1148020,26,0,24,55487.34,03 - UNIVERSITARIO
1148092,27,0,24,81612.36,02 - PARTICULARES
1148173,22,0,24,188938.05,03 - UNIVERSITARIO
1148176,22,0,24,127401.66,03 - UNIVERSITARIO
1148198,22,0,24,85947.56999999999,03 - UNIVERSITARIO
1148233,22,0,24,43945.05,03 - UNIVERSITARIO
1148256,25,0,24,48294.63,03 - UNIVERSITARIO
1148319,21,0,24,106452.36000000002,03 - UNIVERSITARIO
1148354,22,0,24,58360.92,03 - UNIVERSITARIO
1148373,22,0,24,156532.34999999998,03 - UNIVERSITARIO
1148375,22,0,24,95178.33,03 - UNIVERSITARIO
1148390,22,0,24,115039.02,03 - UNIVERSITARIO
1148399,22,0,24,249720.69,03 - UNIVERSITARIO
1148407,22,0,24,67725.48,03 - UNIVERSITARIO
1148525,22,0,24,41746.11,03 - UNIVERSITARIO
1148536,22,0,24,283255.62,03 - UNIVERSITARIO
1148581,22,0,24,109400.55,03 - UNIVERSITARIO
1148583,27,0,24,60647.46,03 - UNIVERSITARIO
1148720,22,0,24,100650.12,03 - UNIVERSITARIO
1148729,25,0,24,123859.44,03 - UNIVERSITARIO
1148779,21,0,24,40086.21,03 - UNIVERSITARIO
1148786,22,0,24,75777.18000000001,03 - UNIVERSITARIO
1148835,22,0,24,95941.5,03 - UNIVERSITARIO
1148845,24,0,24,20832.72,03 - UNIVERSITARIO
1148891,56,0,24,77584.17,02 - PARTICULARES
1148898,46,0,24,97677.69,02 - PARTICULARES
1148940,35,0,24,156292.2,02 - PARTICULARES
1148953,25,0,24,301183.89,03 - UNIVERSITARIO
1149000,31,0,24,96858.84,03 - UNIVERSITARIO
1149017,22,0,24,135879.69,03 - UNIVERSITARIO
1149063,22,0,24,129436.13999999998,03 - UNIVERSITARIO
1149113,33,0,24,138586.38,03 - UNIVERSITARIO
1149137,27,0,24,100043.67,03 - UNIVERSITARIO
1149147,22,0,24,66878.81999999999,03 - UNIVERSITARIO
1149150,22,0,24,94567.68,03 - UNIVERSITARIO
1149169,30,0,24,129436.13999999998,03 - UNIVERSITARIO
1149171,42,0,24,52469.52,02 - PARTICULARES
1149181,28,0,24,219311.94,03 - UNIVERSITARIO
1149296,24,0,24,72082.14,03 - UNIVERSITARIO
1149336,22,0,24,225793.74,03 - UNIVERSITARIO
1149359,22,0,24,129436.13999999998,03 - UNIVERSITARIO
1149367,22,0,24,81827.52,03 - UNIVERSITARIO
1149415,22,0,24,88001.54999999997,03 - UNIVERSITARIO
1149447,22,0,24,129436.13999999998,03 - UNIVERSITARIO
1149479,22,0,24,177839.7,03 - UNIVERSITARIO
1149480,22,0,24,37865.37,03 - UNIVERSITARIO
1149531,24,0,24,129436.13999999998,03 - UNIVERSITARIO
1149563,25,0,24,65715.29999999999,03 - UNIVERSITARIO
1149633,23,0,24,80582.91,03 - UNIVERSITARIO
1149647,25,0,24,165145.29,03 - UNIVERSITARIO
1149650,22,0,24,54721.8,03 - UNIVERSITARIO
1149655,22,0,24,38031.99,03 - UNIVERSITARIO
1149714,22,0,24,67566.03,03 - UNIVERSITARIO
1149763,22,0,24,160482.36000000002,03 - UNIVERSITARIO
1149766,22,0,24,90753.21,03 - UNIVERSITARIO
1149828,22,0,24,85604.81999999999,03 - UNIVERSITARIO
1149842,22,0,24,379962.96,03 - UNIVERSITARIO
1149871,22,0,24,66832.11,03 - UNIVERSITARIO
1149915,22,0,24,132993.15000000002,03 - UNIVERSITARIO
1149922,22,0,24,145279.95,03 - UNIVERSITARIO
1149994,24,0,24,30858.0,03 - UNIVERSITARIO
1150097,22,0,24,55123.62,03 - UNIVERSITARIO
1150109,22,0,24,65774.81999999999,03 - UNIVERSITARIO
1150111,22,0,24,120413.63999999998,03 - UNIVERSITARIO
1150133,22,0,24,118972.29,03 - UNIVERSITARIO
1150160,25,0,24,89830.79999999997,03 - UNIVERSITARIO
1150164,22,0,24,214670.1,03 - UNIVERSITARIO
1150200,30,0,24,35433.0,03 - UNIVERSITARIO
1150209,22,0,24,50495.94,03 - UNIVERSITARIO
1150233,22,0,24,154337.31,03 - UNIVERSITARIO
1150244,24,0,24,51176.94,03 - UNIVERSITARIO
1150248,23,0,24,42424.5,03 - UNIVERSITARIO
1150284,22,0,24,74607.09,03 - UNIVERSITARIO
1150287,22,0,24,120714.99,03 - UNIVERSITARIO
1150289,60,0,24,33083.94,02 - PARTICULARES
1150329,23,0,24,82165.44,03 - UNIVERSITARIO
1150375,22,0,24,33642.33,03 - UNIVERSITARIO
1150394,22,0,24,67725.48,03 - UNIVERSITARIO
1150456,22,0,24,66009.84,03 - UNIVERSITARIO
1150469,23,0,24,99832.35,03 - UNIVERSITARIO
1150563,33,0,24,39975.96,02 - PARTICULARES
1150613,32,0,24,232179.69,03 - UNIVERSITARIO
1150666,21,0,24,65838.72,03 - UNIVERSITARIO
1150674,21,0,24,154518.45,03 - UNIVERSITARIO
1150679,22,0,24,95699.55,03 - UNIVERSITARIO
1150710,21,0,24,126633.72,03 - UNIVERSITARIO
1150766,21,0,24,41498.01,03 - UNIVERSITARIO
1150772,22,0,24,201583.53,03 - UNIVERSITARIO
1150854,22,0,24,42610.14,03 - UNIVERSITARIO
1150876,22,0,24,63591.27,03 - UNIVERSITARIO
1150925,22,0,24,79116.51,03 - UNIVERSITARIO
1150974,22,0,24,62098.11,03 - UNIVERSITARIO
1150978,22,0,24,118886.52,03 - UNIVERSITARIO
1151031,22,0,24,41778.81,03 - UNIVERSITARIO
1151102,22,0,24,60406.41,03 - UNIVERSITARIO
1151150,21,0,24,98606.52,03 - UNIVERSITARIO
1151166,24,0,24,99317.63999999998,03 - UNIVERSITARIO
1151177,25,0,24,120687.36000000002,03 - UNIVERSITARIO
1151202,22,0,24,424914.54,03 - UNIVERSITARIO
1151218,23,0,24,94901.85,03 - UNIVERSITARIO
1151253,23,0,24,74557.70999999999,03 - UNIVERSITARIO
1151261,22,0,24,59296.05,03 - UNIVERSITARIO
1151269,28,0,24,49822.26,03 - UNIVERSITARIO
1151317,22,0,24,81897.24,03 - UNIVERSITARIO
1151351,22,0,24,108434.1,03 - UNIVERSITARIO
1151375,22,0,24,85604.81999999999,03 - UNIVERSITARIO
1151389,22,0,24,69266.01,03 - UNIVERSITARIO
1151466,34,0,24,72417.29999999999,02 - PARTICULARES
1151467,29,0,24,86284.53,02 - PARTICULARES
1151557,22,0,24,37710.66,03 - UNIVERSITARIO
1151568,22,0,24,70411.20000000001,03 - UNIVERSITARIO
1151623,25,0,24,58241.37,03 - UNIVERSITARIO
1151658,23,0,24,94901.85,03 - UNIVERSITARIO
1151719,31,0,24,59887.31999999999,03 - UNIVERSITARIO
1151779,22,0,24,50059.5,03 - UNIVERSITARIO
1151803,22,0,24,142684.41,03 - UNIVERSITARIO
1151806,22,0,24,56183.13,03 - UNIVERSITARIO
1151845,25,0,24,95699.55,03 - UNIVERSITARIO
1151887,21,0,24,85289.52,03 - UNIVERSITARIO
1151892,22,0,24,40618.29,03 - UNIVERSITARIO
1151915,21,0,24,82456.65,03 - UNIVERSITARIO
1151956,22,0,24,99436.92,03 - UNIVERSITARIO
1152030,22,0,24,81991.74,03 - UNIVERSITARIO
1152035,22,0,24,106346.34,03 - UNIVERSITARIO
1152085,26,0,24,52753.65,03 - UNIVERSITARIO
1152136,22,0,24,35001.78,03 - UNIVERSITARIO
1152139,26,0,24,143426.82,03 - UNIVERSITARIO
1152146,22,0,24,45718.5,03 - UNIVERSITARIO
1152175,22,0,24,38648.79,03 - UNIVERSITARIO
1152179,21,0,24,40936.41,03 - UNIVERSITARIO
1152236,30,0,24,49797.03,03 - UNIVERSITARIO
1152243,42,0,24,117196.17,02 - PARTICULARES
1152362,21,0,24,72947.52,03 - UNIVERSITARIO
1152412,22,0,24,102011.61000000002,03 - UNIVERSITARIO
1152435,24,0,24,72376.68000000001,03 - UNIVERSITARIO
1152471,22,0,24,99436.92,03 - UNIVERSITARIO
1152522,22,0,24,99832.35,03 - UNIVERSITARIO
1152534,22,0,24,87504.72,03 - UNIVERSITARIO
1152546,22,0,24,69965.79000000001,03 - UNIVERSITARIO
1152547,24,0,24,92897.01,03 - UNIVERSITARIO
1152592,24,0,24,40967.55,03 - UNIVERSITARIO
1152612,22,0,24,93666.84,03 - UNIVERSITARIO
1152625,22,0,23,67108.70999999999,03 - UNIVERSITARIO
1152659,22,0,23,94901.85,03 - UNIVERSITARIO
1152742,22,0,23,77482.86,03 - UNIVERSITARIO
1152812,23,0,23,83645.67,03 - UNIVERSITARIO
1152936,22,0,23,22103.58,03 - UNIVERSITARIO
1152990,22,0,23,34331.37,03 - UNIVERSITARIO
1153011,22,0,23,81217.92,03 - UNIVERSITARIO
1153147,21,0,23,108204.15,03 - UNIVERSITARIO
1153157,4,0,23,106345.11000000002,02 - PARTICULARES
1153166,21,0,23,79648.47,03 - UNIVERSITARIO
1153175,22,0,23,58091.76,03 - UNIVERSITARIO
1153190,22,0,23,129436.13999999998,03 - UNIVERSITARIO
1153232,21,0,23,56839.68000000001,03 - UNIVERSITARIO
1153247,31,0,23,123017.79,03 - UNIVERSITARIO
1153275,29,0,23,67725.48,02 - PARTICULARES
1153372,22,0,23,34737.840000000004,03 - UNIVERSITARIO
1153399,22,0,23,75992.61,03 - UNIVERSITARIO
1153401,22,0,23,118618.02,03 - UNIVERSITARIO
1153409,22,0,23,62819.67,03 - UNIVERSITARIO
1153448,22,0,23,70153.47,03 - UNIVERSITARIO
1153495,22,0,23,36606.51,03 - UNIVERSITARIO
1153515,22,0,23,32814.0,03 - UNIVERSITARIO
1153533,22,0,23,148115.07,03 - UNIVERSITARIO
1153587,24,0,23,67127.61,03 - UNIVERSITARIO
1153683,24,0,23,67450.41,03 - UNIVERSITARIO
1153696,25,0,23,67450.41,03 - UNIVERSITARIO
1153712,24,0,23,84334.83,03 - UNIVERSITARIO
1153724,22,0,23,54809.79,03 - UNIVERSITARIO
1153753,22,0,23,51265.77,03 - UNIVERSITARIO
1153774,22,0,23,147176.66999999998,03 - UNIVERSITARIO
1153804,22,0,23,101483.7,03 - UNIVERSITARIO
1153825,22,0,23,150414.18,03 - UNIVERSITARIO
1153832,23,0,23,57899.16,03 - UNIVERSITARIO
1153958,21,0,23,114429.93,03 - UNIVERSITARIO
1154019,22,0,23,35992.32,03 - UNIVERSITARIO
1154036,24,0,23,67127.61,03 - UNIVERSITARIO
1154182,21,0,23,58466.31,03 - UNIVERSITARIO
1154249,30,0,23,91060.44,03 - UNIVERSITARIO
1154285,22,0,23,75490.56,03 - UNIVERSITARIO
1154302,22,0,23,66301.41,03 - UNIVERSITARIO
1154323,22,0,23,172616.52,03 - UNIVERSITARIO
1154376,23,0,23,56292.63,03 - UNIVERSITARIO
1154416,22,0,23,103387.62,03 - UNIVERSITARIO
1154419,23,0,23,119646.36000000002,03 - UNIVERSITARIO
1154445,29,0,23,126893.13,03 - UNIVERSITARIO
1154473,24,0,23,47325.63,03 - UNIVERSITARIO
1154495,22,0,23,62011.98,03 - UNIVERSITARIO
1154585,22,0,23,726944.7,03 - UNIVERSITARIO
1154594,24,0,23,125413.8,03 - UNIVERSITARIO
1154610,23,0,23,101284.44,03 - UNIVERSITARIO
1154630,22,0,21,309835.26,03 - UNIVERSITARIO
1154765,54,0,23,36505.08,02 - PARTICULARES
1154769,23,0,23,79090.59,03 - UNIVERSITARIO
1154786,22,0,23,80744.76,03 - UNIVERSITARIO
1154843,22,0,23,138643.98,03 - UNIVERSITARIO
1154853,22,0,23,81380.01,03 - UNIVERSITARIO
1154928,24,0,23,60223.11,03 - UNIVERSITARIO
1154938,23,0,23,97498.71,03 - UNIVERSITARIO
1154966,22,0,23,128759.37,03 - UNIVERSITARIO
1154980,22,0,23,114964.86000000002,03 - UNIVERSITARIO
1154998,41,0,23,67725.48,02 - PARTICULARES
1155057,22,0,23,95941.5,03 - UNIVERSITARIO
1155082,41,0,23,631025.97,02 - PARTICULARES
1155090,22,0,23,111404.22,03 - UNIVERSITARIO
1155119,22,0,23,105547.11000000002,03 - UNIVERSITARIO
1155178,22,0,23,315248.37,03 - UNIVERSITARIO
1155198,22,0,23,376946.43,03 - UNIVERSITARIO
1155239,22,0,23,62431.92,03 - UNIVERSITARIO
1155241,25,0,23,51151.83,03 - UNIVERSITARIO
1155272,22,0,23,48894.3,03 - UNIVERSITARIO
1155289,22,0,23,125032.08,03 - UNIVERSITARIO
1155303,23,0,23,67725.48,03 - UNIVERSITARIO
1155325,22,0,23,134788.34999999998,03 - UNIVERSITARIO
1155361,22,0,23,95916.6,03 - UNIVERSITARIO
1155427,22,0,23,94238.7,03 - UNIVERSITARIO
1155447,23,0,23,67127.61,03 - UNIVERSITARIO
1155463,22,0,23,120497.07,03 - UNIVERSITARIO
1155476,22,0,23,50821.38,03 - UNIVERSITARIO
1155486,47,0,23,37755.75,02 - PARTICULARES
1155576,22,0,23,168221.34,03 - UNIVERSITARIO
1155598,22,0,23,102028.92,03 - UNIVERSITARIO
1155634,31,0,23,75490.56,03 - UNIVERSITARIO
1155713,22,0,23,132220.26,03 - UNIVERSITARIO
1155720,22,0,23,180296.46,03 - UNIVERSITARIO
1155725,24,0,23,29431.29,03 - UNIVERSITARIO
1155773,22,0,23,186939.66,03 - UNIVERSITARIO
1155806,22,0,23,122570.4,03 - UNIVERSITARIO
1155829,22,0,23,72018.63,03 - UNIVERSITARIO
1155955,23,0,23,36734.58,03 - UNIVERSITARIO
1155974,22,0,23,83679.54000000001,03 - UNIVERSITARIO
1156024,22,0,23,31373.67,03 - UNIVERSITARIO
1156070,22,0,23,74607.09,03 - UNIVERSITARIO
1156114,22,0,23,60228.99000000001,03 - UNIVERSITARIO
1156136,26,0,23,129436.13999999998,03 - UNIVERSITARIO
1156153,22,0,23,71129.1,03 - UNIVERSITARIO
1156164,22,0,23,76144.53,03 - UNIVERSITARIO
1156179,23,0,23,41714.22,03 - UNIVERSITARIO
1156222,22,0,23,98792.1,03 - UNIVERSITARIO
1156284,23,0,23,69423.48,03 - UNIVERSITARIO
1156366,28,0,23,89621.67,03 - UNIVERSITARIO
1156399,26,0,23,94218.36,03 - UNIVERSITARIO
1156421,23,0,23,99832.35,03 - UNIVERSITARIO
1156436,22,0,23,58888.05,03 - UNIVERSITARIO
1156454,23,0,23,73128.72,03 - UNIVERSITARIO
1156466,22,0,23,101846.91,03 - UNIVERSITARIO
1156515,22,0,23,95178.33,03 - UNIVERSITARIO
1156520,22,0,23,61640.31,03 - UNIVERSITARIO
1156544,22,0,23,59300.67,03 - UNIVERSITARIO
1156584,50,0,23,83296.95000000001,02 - PARTICULARES
1156605,22,0,23,127882.92,03 - UNIVERSITARIO
1156657,30,0,23,67016.25,03 - UNIVERSITARIO
1156699,41,0,23,109762.56,02 - PARTICULARES
1156715,22,0,23,207734.31,03 - UNIVERSITARIO
1156723,24,0,23,227397.72000000003,03 - UNIVERSITARIO
1156728,23,0,23,322747.23,03 - UNIVERSITARIO
1156745,22,0,23,65981.1,03 - UNIVERSITARIO
1156816,22,0,23,104897.13,03 - UNIVERSITARIO
1156835,21,0,23,225415.32,03 - UNIVERSITARIO
1157033,22,0,23,73601.97,03 - UNIVERSITARIO
1157035,22,0,23,185613.75,03 - UNIVERSITARIO
1157062,22,0,23,125266.38,03 - UNIVERSITARIO
1157081,35,0,23,45528.72,02 - PARTICULARES
1157139,42,0,23,96052.41,02 - PARTICULARES
1157263,23,0,23,72365.58,03 - UNIVERSITARIO
1157267,21,0,23,56391.48,03 - UNIVERSITARIO
1157369,44,0,23,45078.09,02 - PARTICULARES
1157445,22,0,23,106603.26,03 - UNIVERSITARIO
1157485,25,0,23,59002.68000000001,03 - UNIVERSITARIO
1157503,22,0,23,63420.36,03 - UNIVERSITARIO
1157521,22,0,23,173456.19,03 - UNIVERSITARIO
1157585,25,0,23,541900.3500000001,03 - UNIVERSITARIO
1157604,27,0,23,90664.86,03 - UNIVERSITARIO
1157618,24,0,23,302824.41000000003,03 - UNIVERSITARIO
1157646,25,0,23,102129.24,03 - UNIVERSITARIO
1157746,22,0,23,240953.46,03 - UNIVERSITARIO
1157854,25,0,23,109174.68,03 - UNIVERSITARIO
1157886,22,0,23,103242.3,03 - UNIVERSITARIO
1157944,22,0,23,111818.13,03 - UNIVERSITARIO
1158049,22,0,23,44882.64,03 - UNIVERSITARIO
1158166,40,0,23,119382.96,02 - PARTICULARES
1158207,24,0,23,74020.74,03 - UNIVERSITARIO
1158211,22,0,23,74607.09,03 - UNIVERSITARIO
1158241,22,0,23,75404.28,03 - UNIVERSITARIO
1158250,22,0,23,72515.16,03 - UNIVERSITARIO
1158269,22,0,23,75603.51,03 - UNIVERSITARIO
1158293,22,0,23,74607.09,03 - UNIVERSITARIO
1158353,23,0,23,120261.84,03 - UNIVERSITARIO
1158360,22,0,23,97679.4,03 - UNIVERSITARIO
1158396,24,0,23,39802.5,03 - UNIVERSITARIO
1158451,22,0,23,53589.27,03 - UNIVERSITARIO
1158654,25,0,23,43620.9,03 - UNIVERSITARIO
1158673,22,0,23,129436.13999999998,03 - UNIVERSITARIO
1158704,22,0,23,36545.61,03 - UNIVERSITARIO
1158742,22,0,23,75603.51,03 - UNIVERSITARIO
1158756,21,0,23,95699.55,03 - UNIVERSITARIO
1158796,22,0,23,120413.63999999998,03 - UNIVERSITARIO
1158872,22,0,23,29268.24,03 - UNIVERSITARIO
1158916,22,0,23,97080.27,03 - UNIVERSITARIO
1158932,22,0,23,115861.98,03 - UNIVERSITARIO
1158934,21,0,23,116846.25,03 - UNIVERSITARIO
1158953,26,0,23,63109.92,02 - PARTICULARES
1158955,26,0,23,68704.74,03 - UNIVERSITARIO
1159020,21,0,23,67110.66,03 - UNIVERSITARIO
1159071,21,0,23,69749.91,03 - UNIVERSITARIO
1159107,22,0,23,185304.6,03 - UNIVERSITARIO
1159193,30,0,23,32808.3,03 - UNIVERSITARIO
1159196,50,0,23,142341.12,02 - PARTICULARES
1159222,22,0,23,114277.23,03 - UNIVERSITARIO
1159232,24,0,23,69678.66,03 - UNIVERSITARIO
1159234,22,0,23,236690.34,03 - UNIVERSITARIO
1159247,22,0,23,135993.63,03 - UNIVERSITARIO
1159299,22,0,23,137207.31,03 - UNIVERSITARIO
1159313,25,0,23,39646.95,03 - UNIVERSITARIO
1159316,25,0,23,99832.35,03 - UNIVERSITARIO
1159318,38,0,23,142341.12,02 - PARTICULARES
1159340,23,0,23,75603.51,03 - UNIVERSITARIO
1159415,26,0,23,83449.38,03 - UNIVERSITARIO
1159429,23,0,23,95178.33,03 - UNIVERSITARIO
1159464,26,0,23,71402.73,03 - UNIVERSITARIO
1159505,24,0,23,159690.24,03 - UNIVERSITARIO
1159561,22,0,23,95178.33,03 - UNIVERSITARIO
1159562,22,0,23,88235.73,03 - UNIVERSITARIO
1159564,22,0,23,142341.12,03 - UNIVERSITARIO
1159579,25,0,23,135443.09999999998,03 - UNIVERSITARIO
1159637,21,0,23,85477.23,03 - UNIVERSITARIO
1159761,21,0,23,80008.08,03 - UNIVERSITARIO
1159765,19,0,23,116510.79,02 - PARTICULARES
1159905,23,0,23,133823.25,03 - UNIVERSITARIO
1159927,23,0,23,103907.19,03 - UNIVERSITARIO
1159978,23,0,23,74607.09,03 - UNIVERSITARIO
1160053,24,0,23,58636.44,03 - UNIVERSITARIO
1160113,22,0,23,329652.96,03 - UNIVERSITARIO
1160180,39,0,23,57325.23,02 - PARTICULARES
1160257,42,0,23,64738.11,02 - PARTICULARES
1160284,25,0,23,147083.61000000002,03 - UNIVERSITARIO
1160407,22,0,23,75660.63,03 - UNIVERSITARIO
1160561,21,0,23,56037.69,03 - UNIVERSITARIO
1160580,21,0,23,95992.65,03 - UNIVERSITARIO
1160637,22,0,23,57337.68000000001,03 - UNIVERSITARIO
1160741,21,0,23,111802.35,03 - UNIVERSITARIO
1160746,22,0,23,67127.61,03 - UNIVERSITARIO
1160752,21,0,23,44790.69,03 - UNIVERSITARIO
1160776,22,0,23,110617.88999999998,03 - UNIVERSITARIO
1160845,22,0,23,81455.1,03 - UNIVERSITARIO
1160856,22,0,23,47688.42,03 - UNIVERSITARIO
1160878,26,0,23,106387.71,03 - UNIVERSITARIO
1160930,22,0,23,74174.13,03 - UNIVERSITARIO
1160990,24,0,23,197893.86,03 - UNIVERSITARIO
1161008,22,0,23,61771.68000000001,03 - UNIVERSITARIO
1161042,22,0,23,98401.47,03 - UNIVERSITARIO
1161066,33,0,23,57255.63,03 - UNIVERSITARIO
1161094,25,0,23,74607.09,03 - UNIVERSITARIO
1161101,22,0,23,103843.98,03 - UNIVERSITARIO
1161174,22,0,23,72306.58499999999,03 - UNIVERSITARIO
1161225,22,0,23,127419.36000000002,03 - UNIVERSITARIO
1161232,26,0,23,64381.29,03 - UNIVERSITARIO
1161270,38,0,23,79718.19,02 - PARTICULARES
1161301,57,0,23,117330.0,02 - PARTICULARES
1161326,22,0,23,125515.02,03 - UNIVERSITARIO
1161359,22,0,23,104052.24,03 - UNIVERSITARIO
1161364,22,0,23,105270.33,03 - UNIVERSITARIO
1161384,36,0,23,159636.21,02 - PARTICULARES
1161433,27,0,23,116045.94,03 - UNIVERSITARIO
1161439,24,0,23,55998.54,03 - UNIVERSITARIO
1161441,23,0,23,127967.01,03 - UNIVERSITARIO
1161580,23,0,23,121293.84,03 - UNIVERSITARIO
1161584,22,0,23,129436.13999999998,03 - UNIVERSITARIO
1161601,22,0,23,131986.13999999998,03 - UNIVERSITARIO
1161643,22,0,23,51390.9,03 - UNIVERSITARIO
1161676,22,0,23,106581.51,03 - UNIVERSITARIO
1161692,22,0,23,104959.53,03 - UNIVERSITARIO
1161728,22,0,23,212122.23,03 - UNIVERSITARIO
1161747,22,0,23,179458.83000000005,03 - UNIVERSITARIO
1161768,26,0,23,99436.92,03 - UNIVERSITARIO
1161811,22,0,23,130091.76,03 - UNIVERSITARIO
1161824,24,0,23,39114.54,03 - UNIVERSITARIO
1161857,22,0,23,60130.29,03 - UNIVERSITARIO
1161869,26,0,23,48322.38,03 - UNIVERSITARIO
1161903,22,0,23,71218.41,03 - UNIVERSITARIO
1161928,22,0,23,39619.95,03 - UNIVERSITARIO
1161944,22,0,23,194362.26,03 - UNIVERSITARIO
1161971,27,0,23,161119.91999999998,03 - UNIVERSITARIO
1161987,22,0,23,61758.09,03 - UNIVERSITARIO
1162018,26,0,23,38195.34,03 - UNIVERSITARIO
